+-----------------+------+-----------------+-------+----+----------------+------------------+------------------------+-----------+
| Number of Nodes |  %   | Number of Edges | (%) k | k  | Clique size k? | Basic Operations |          Time          |   Memory  |
|        57       | 12.5 |       200       |   25  | 14 |     False      |       298        | 0.00026488304138183594 |    0.0    |
|        57       | 12.5 |       200       |   50  | 28 |     False      |       298        | 0.0002510547637939453  |    0.0    |
|        57       | 12.5 |       200       |   75  | 42 |     False      |       298        | 0.00024318695068359375 |    0.0    |
|        57       |  25  |       399       |  12.5 | 7  |     False      |       709        |  0.00061798095703125   |    0.0    |
|        57       |  25  |       399       |   25  | 14 |     False      |       709        | 0.0006299018859863281  |    0.0    |
|        57       |  25  |       399       |   50  | 28 |     False      |       709        | 0.0006060600280761719  |    0.0    |
|        57       |  25  |       399       |   75  | 42 |     False      |       709        | 0.0005960464477539062  |    0.0    |
|        57       |  50  |       798       |  12.5 | 7  |      True      |       2838       |  0.002295970916748047  |    0.0    |
|        57       |  50  |       798       |   25  | 14 |     False      |       2838       | 0.0023429393768310547  |    0.0    |
|        57       |  50  |       798       |   50  | 28 |     False      |       2838       |  0.002340078353881836  |    0.0    |
|        57       |  50  |       798       |   75  | 42 |     False      |       2838       | 0.0023267269134521484  |    0.0    |
|        57       |  75  |       1197      |  12.5 | 7  |      True      |      13879       |  0.010906219482421875  |    0.0    |
|        57       |  75  |       1197      |   25  | 14 |     False      |      13879       |  0.010887861251831055  |    0.0    |
|        57       |  75  |       1197      |   50  | 28 |     False      |      13879       |  0.010909795761108398  |    0.0    |
|        57       |  75  |       1197      |   75  | 42 |     False      |      13879       |  0.010915994644165039  |    0.0    |
|        58       | 12.5 |       207       |  12.5 | 7  |     False      |       318        | 0.0003299713134765625  |    0.0    |
|        58       | 12.5 |       207       |   25  | 14 |     False      |       318        | 0.0002689361572265625  |    0.0    |
|        58       | 12.5 |       207       |   50  | 29 |     False      |       318        | 0.00026226043701171875 |    0.0    |
|        58       | 12.5 |       207       |   75  | 43 |     False      |       318        | 0.0002617835998535156  |    0.0    |
|        58       |  25  |       413       |  12.5 | 7  |     False      |       750        | 0.0006537437438964844  |    0.0    |
|        58       |  25  |       413       |   25  | 14 |     False      |       750        | 0.0006372928619384766  |    0.0    |
|        58       |  25  |       413       |   50  | 29 |     False      |       750        | 0.0006279945373535156  |    0.0    |
|        58       |  25  |       413       |   75  | 43 |     False      |       750        | 0.0006248950958251953  |    0.0    |
|        58       |  50  |       826       |  12.5 | 7  |      True      |       3438       | 0.0027997493743896484  |    0.0    |
|        58       |  50  |       826       |   25  | 14 |     False      |       3438       | 0.0030930042266845703  |    0.0    |
|        58       |  50  |       826       |   50  | 29 |     False      |       3438       | 0.0028657913208007812  |    0.0    |
|        58       |  50  |       826       |   75  | 43 |     False      |       3438       | 0.0028400421142578125  |    0.0    |
|        58       |  75  |       1240      |  12.5 | 7  |      True      |      11720       |  0.009119987487792969  |    0.0    |
|        58       |  75  |       1240      |   25  | 14 |     False      |      11720       |  0.009159088134765625  |    0.0    |
|        58       |  75  |       1240      |   50  | 29 |     False      |      11720       |  0.009191036224365234  |    0.0    |
|        58       |  75  |       1240      |   75  | 43 |     False      |      11720       |  0.009206056594848633  |    0.0    |
|        59       | 12.5 |       214       |  12.5 | 7  |     False      |       320        | 0.00032901763916015625 |    0.0    |
|        59       | 12.5 |       214       |   25  | 14 |     False      |       320        | 0.0002849102020263672  |    0.0    |
|        59       | 12.5 |       214       |   50  | 29 |     False      |       320        | 0.00026535987854003906 |    0.0    |
|        59       | 12.5 |       214       |   75  | 44 |     False      |       320        | 0.00027298927307128906 |    0.0    |
|        59       |  25  |       428       |  12.5 | 7  |     False      |       819        | 0.0007050037384033203  |    0.0    |
|        59       |  25  |       428       |   25  | 14 |     False      |       819        | 0.0006992816925048828  |    0.0    |
|        59       |  25  |       428       |   50  | 29 |     False      |       819        | 0.0006835460662841797  |    0.0    |
|        59       |  25  |       428       |   75  | 44 |     False      |       819        |  0.000675201416015625  |    0.0    |
|        59       |  50  |       856       |  12.5 | 7  |     False      |       3475       | 0.0029001235961914062  |    0.0    |
|        59       |  50  |       856       |   25  | 14 |     False      |       3475       |  0.002885103225708008  |    0.0    |
|        59       |  50  |       856       |   50  | 29 |     False      |       3475       | 0.0028650760650634766  |    0.0    |
|        59       |  50  |       856       |   75  | 44 |     False      |       3475       |  0.002891063690185547  |    0.0    |
|        59       |  75  |       1283      |  12.5 | 7  |      True      |      13106       |  0.010223865509033203  |    0.0    |
|        59       |  75  |       1283      |   25  | 14 |     False      |      13106       |  0.010499954223632812  |    0.0    |
|        59       |  75  |       1283      |   50  | 29 |     False      |      13106       |  0.010398149490356445  |    0.0    |
|        59       |  75  |       1283      |   75  | 44 |     False      |      13106       |  0.010356903076171875  |    0.0    |
|        60       | 12.5 |       221       |  12.5 | 7  |     False      |       363        | 0.0003731250762939453  |    0.0    |
|        60       | 12.5 |       221       |   25  | 15 |     False      |       363        |  0.000308990478515625  |    0.0    |
|        60       | 12.5 |       221       |   50  | 30 |     False      |       363        | 0.00030112266540527344 |    0.0    |
|        60       | 12.5 |       221       |   75  | 45 |     False      |       363        | 0.0002989768981933594  |    0.0    |
|        60       |  25  |       442       |  12.5 | 7  |     False      |       872        | 0.0007479190826416016  |    0.0    |
|        60       |  25  |       442       |   25  | 15 |     False      |       872        |  0.000743865966796875  |    0.0    |
|        60       |  25  |       442       |   50  | 30 |     False      |       872        |  0.000720977783203125  |    0.0    |
|        60       |  25  |       442       |   75  | 45 |     False      |       872        | 0.0007150173187255859  |    0.0    |
|        60       |  50  |       885       |  12.5 | 7  |      True      |       4129       | 0.0033240318298339844  |    0.0    |
|        60       |  50  |       885       |   25  | 15 |     False      |       4129       | 0.0033910274505615234  |    0.0    |
|        60       |  50  |       885       |   50  | 30 |     False      |       4129       | 0.0033631324768066406  |    0.0    |
|        60       |  50  |       885       |   75  | 45 |     False      |       4129       | 0.0033769607543945312  |    0.0    |
|        60       |  75  |       1328      |  12.5 | 7  |      True      |      15406       |  0.011829137802124023  |    0.0    |
|        60       |  75  |       1328      |   25  | 15 |     False      |      15406       |  0.01202702522277832   |    0.0    |
|        60       |  75  |       1328      |   50  | 30 |     False      |      15406       |  0.012038946151733398  |    0.0    |
|        60       |  75  |       1328      |   75  | 45 |     False      |      15406       |  0.012103080749511719  |    0.0    |
|        61       | 12.5 |       229       |  12.5 | 7  |     False      |       351        | 0.0003731250762939453  |    0.0    |
|        61       | 12.5 |       229       |   25  | 15 |     False      |       351        | 0.00030994415283203125 |    0.0    |
|        61       | 12.5 |       229       |   50  | 30 |     False      |       351        | 0.0003020763397216797  |    0.0    |
|        61       | 12.5 |       229       |   75  | 45 |     False      |       351        | 0.0002880096435546875  |    0.0    |
|        61       |  25  |       458       |  12.5 | 7  |     False      |       896        | 0.0007829666137695312  |    0.0    |
|        61       |  25  |       458       |   25  | 15 |     False      |       896        | 0.0007619857788085938  |    0.0    |
|        61       |  25  |       458       |   50  | 30 |     False      |       896        | 0.0007529258728027344  |    0.0    |
|        61       |  25  |       458       |   75  | 45 |     False      |       896        | 0.0007491111755371094  |    0.0    |
|        61       |  50  |       915       |  12.5 | 7  |      True      |       3819       |  0.003062009811401367  |    0.0    |
|        61       |  50  |       915       |   25  | 15 |     False      |       3819       | 0.0030829906463623047  |    0.0    |
|        61       |  50  |       915       |   50  | 30 |     False      |       3819       | 0.0030808448791503906  |    0.0    |
|        61       |  50  |       915       |   75  | 45 |     False      |       3819       |  0.003088235855102539  |    0.0    |
|        61       |  75  |       1372      |  12.5 | 7  |      True      |      14750       |  0.011363029479980469  |    0.0    |
|        61       |  75  |       1372      |   25  | 15 |     False      |      14750       |  0.01160883903503418   |    0.0    |
|        61       |  75  |       1372      |   50  | 30 |     False      |      14750       |  0.011516094207763672  |  8.265625 |
|        61       |  75  |       1372      |   75  | 45 |     False      |      14750       |  0.011567115783691406  |    0.0    |
|        62       | 12.5 |       236       |  12.5 | 7  |     False      |       355        | 0.0003788471221923828  |    0.0    |
|        62       | 12.5 |       236       |   25  | 15 |     False      |       355        | 0.0003077983856201172  |    0.0    |
|        62       | 12.5 |       236       |   50  | 31 |     False      |       355        | 0.0002970695495605469  |    0.0    |
|        62       | 12.5 |       236       |   75  | 46 |     False      |       355        | 0.00029206275939941406 |    0.0    |
|        62       |  25  |       473       |  12.5 | 7  |     False      |       913        | 0.0007829666137695312  |    0.0    |
|        62       |  25  |       473       |   25  | 15 |     False      |       913        | 0.0007669925689697266  |    0.0    |
|        62       |  25  |       473       |   50  | 31 |     False      |       913        | 0.0007579326629638672  |    0.0    |
|        62       |  25  |       473       |   75  | 46 |     False      |       913        | 0.0007579326629638672  |    0.0    |
|        62       |  50  |       946       |  12.5 | 7  |      True      |       4275       | 0.0034720897674560547  |    0.0    |
|        62       |  50  |       946       |   25  | 15 |     False      |       4275       |  0.003535032272338867  |    0.0    |
|        62       |  50  |       946       |   50  | 31 |     False      |       4275       |  0.003509998321533203  |    0.0    |
|        62       |  50  |       946       |   75  | 46 |     False      |       4275       |  0.003495931625366211  |    0.0    |
|        62       |  75  |       1418      |  12.5 | 7  |      True      |      15317       |  0.011787891387939453  |    0.0    |
|        62       |  75  |       1418      |   25  | 15 |     False      |      15317       |  0.012006759643554688  |    0.0    |
|        62       |  75  |       1418      |   50  | 31 |     False      |      15317       |  0.012037038803100586  |    0.0    |
|        62       |  75  |       1418      |   75  | 46 |     False      |      15317       |  0.011965751647949219  |    0.0    |
|        63       | 12.5 |       244       |  12.5 | 7  |     False      |       399        | 0.00042819976806640625 |    0.0    |
|        63       | 12.5 |       244       |   25  | 15 |     False      |       399        | 0.0003399848937988281  |    0.0    |
|        63       | 12.5 |       244       |   50  | 31 |     False      |       399        | 0.00033092498779296875 |    0.0    |
|        63       | 12.5 |       244       |   75  | 47 |     False      |       399        | 0.00032591819763183594 |    0.0    |
|        63       |  25  |       488       |  12.5 | 7  |     False      |       934        | 0.0008838176727294922  |    0.0    |
|        63       |  25  |       488       |   25  | 15 |     False      |       934        | 0.0007879734039306641  |    0.0    |
|        63       |  25  |       488       |   50  | 31 |     False      |       934        | 0.0007779598236083984  |    0.0    |
|        63       |  25  |       488       |   75  | 47 |     False      |       934        | 0.0007700920104980469  |    0.0    |
|        63       |  50  |       976       |  12.5 | 7  |      True      |       4621       | 0.0037140846252441406  |    0.0    |
|        63       |  50  |       976       |   25  | 15 |     False      |       4621       |  0.003740072250366211  |    0.0    |
|        63       |  50  |       976       |   50  | 31 |     False      |       4621       |  0.003793001174926758  |    0.0    |
|        63       |  50  |       976       |   75  | 47 |     False      |       4621       |  0.003773927688598633  |    0.0    |
|        63       |  75  |       1465      |  12.5 | 7  |      True      |      19547       |  0.014861106872558594  |    0.0    |
|        63       |  75  |       1465      |   25  | 15 |     False      |      19547       |  0.015089988708496094  |    0.0    |
|        63       |  75  |       1465      |   50  | 31 |     False      |      19547       |   0.0229949951171875   |    0.0    |
|        63       |  75  |       1465      |   75  | 47 |     False      |      19547       |  0.015123128890991211  |    0.0    |
|        64       | 12.5 |       252       |  12.5 | 8  |     False      |       400        | 0.0004429817199707031  |    0.0    |
|        64       | 12.5 |       252       |   25  | 16 |     False      |       400        | 0.0003440380096435547  |    0.0    |
|        64       | 12.5 |       252       |   50  | 32 |     False      |       400        | 0.00033402442932128906 |    0.0    |
|        64       | 12.5 |       252       |   75  | 48 |     False      |       400        | 0.0003261566162109375  |    0.0    |
|        64       |  25  |       504       |  12.5 | 8  |     False      |       1040       | 0.0009748935699462891  |    0.0    |
|        64       |  25  |       504       |   25  | 16 |     False      |       1040       | 0.0008921623229980469  |    0.0    |
|        64       |  25  |       504       |   50  | 32 |     False      |       1040       | 0.0008969306945800781  |    0.0    |
|        64       |  25  |       504       |   75  | 48 |     False      |       1040       | 0.0008780956268310547  |    0.0    |
|        64       |  50  |       1008      |  12.5 | 8  |     False      |       5140       |  0.004137992858886719  |    0.0    |
|        64       |  50  |       1008      |   25  | 16 |     False      |       5140       |  0.004124879837036133  |    0.0    |
|        64       |  50  |       1008      |   50  | 32 |     False      |       5140       |  0.004127979278564453  |    0.0    |
|        64       |  50  |       1008      |   75  | 48 |     False      |       5140       |  0.004148960113525391  |    0.0    |
|        64       |  75  |       1512      |  12.5 | 8  |      True      |      19084       |  0.014834880828857422  |    0.0    |
|        64       |  75  |       1512      |   25  | 16 |     False      |      19084       |  0.01503610610961914   |    0.0    |
|        64       |  75  |       1512      |   50  | 32 |     False      |      19084       |  0.015069961547851562  |    0.0    |
|        64       |  75  |       1512      |   75  | 48 |     False      |      19084       |  0.015107154846191406  |    0.0    |
|        65       | 12.5 |       260       |  12.5 | 8  |     False      |       408        | 0.0004229545593261719  |    0.0    |
|        65       | 12.5 |       260       |   25  | 16 |     False      |       408        | 0.0003399848937988281  |    0.0    |
|        65       | 12.5 |       260       |   50  | 32 |     False      |       408        | 0.00032711029052734375 |    0.0    |
|        65       | 12.5 |       260       |   75  | 48 |     False      |       408        | 0.00032401084899902344 |    0.0    |
|        65       |  25  |       520       |  12.5 | 8  |     False      |       1053       | 0.0009872913360595703  |    0.0    |
|        65       |  25  |       520       |   25  | 16 |     False      |       1053       | 0.0009291172027587891  |    0.0    |
|        65       |  25  |       520       |   50  | 32 |     False      |       1053       | 0.0009016990661621094  |    0.0    |
|        65       |  25  |       520       |   75  | 48 |     False      |       1053       | 0.0008978843688964844  |    0.0    |
|        65       |  50  |       1040      |  12.5 | 8  |     False      |       5345       |  0.004382133483886719  |    0.0    |
|        65       |  50  |       1040      |   25  | 16 |     False      |       5345       |  0.004349946975708008  |    0.0    |
|        65       |  50  |       1040      |   50  | 32 |     False      |       5345       |  0.004403114318847656  |    0.0    |
|        65       |  50  |       1040      |   75  | 48 |     False      |       5345       |  0.00436091423034668   |    0.0    |
|        65       |  75  |       1560      |  12.5 | 8  |      True      |      20425       |  0.01580023765563965   |    0.0    |
|        65       |  75  |       1560      |   25  | 16 |     False      |      20425       |  0.016023874282836914  |    0.0    |
|        65       |  75  |       1560      |   50  | 32 |     False      |      20425       |  0.01599717140197754   |    0.0    |
|        65       |  75  |       1560      |   75  | 48 |     False      |      20425       |  0.01601409912109375   |    0.0    |
|        66       | 12.5 |       268       |  12.5 | 8  |     False      |       427        | 0.00046372413635253906 |    0.0    |
|        66       | 12.5 |       268       |   25  | 16 |     False      |       427        | 0.00036978721618652344 |    0.0    |
|        66       | 12.5 |       268       |   50  | 33 |     False      |       427        | 0.0003631114959716797  |    0.0    |
|        66       | 12.5 |       268       |   75  | 49 |     False      |       427        | 0.0003600120544433594  |    0.0    |
|        66       |  25  |       536       |  12.5 | 8  |     False      |       1088       | 0.0010221004486083984  |    0.0    |
|        66       |  25  |       536       |   25  | 16 |     False      |       1088       | 0.0009441375732421875  |    0.0    |
|        66       |  25  |       536       |   50  | 33 |     False      |       1088       | 0.0009250640869140625  |    0.0    |
|        66       |  25  |       536       |   75  | 49 |     False      |       1088       |  0.000926971435546875  |    0.0    |
|        66       |  50  |       1072      |  12.5 | 8  |     False      |       4869       |  0.004081010818481445  |    0.0    |
|        66       |  50  |       1072      |   25  | 16 |     False      |       4869       | 0.0039920806884765625  |    0.0    |
|        66       |  50  |       1072      |   50  | 33 |     False      |       4869       |  0.004233121871948242  |    0.0    |
|        66       |  50  |       1072      |   75  | 49 |     False      |       4869       |  0.004127025604248047  |    0.0    |
|        66       |  75  |       1609      |  12.5 | 8  |      True      |      26333       |  0.02117180824279785   |    0.0    |
|        66       |  75  |       1609      |   25  | 16 |     False      |      26333       |  0.02190995216369629   |    0.0    |
|        66       |  75  |       1609      |   50  | 33 |     False      |      26333       |  0.021521806716918945  |    0.0    |
|        66       |  75  |       1609      |   75  | 49 |     False      |      26333       |  0.021058082580566406  |    0.0    |
|        67       | 12.5 |       276       |  12.5 | 8  |     False      |       436        | 0.00047588348388671875 |    0.0    |
|        67       | 12.5 |       276       |   25  | 16 |     False      |       436        | 0.0003712177276611328  |    0.0    |
|        67       | 12.5 |       276       |   50  | 33 |     False      |       436        | 0.0003628730773925781  |    0.0    |
|        67       | 12.5 |       276       |   75  | 50 |     False      |       436        | 0.0003592967987060547  |    0.0    |
|        67       |  25  |       553       |  12.5 | 8  |     False      |       1117       | 0.0010302066802978516  |    0.0    |
|        67       |  25  |       553       |   25  | 16 |     False      |       1117       | 0.0009739398956298828  |    0.0    |
|        67       |  25  |       553       |   50  | 33 |     False      |       1117       | 0.0009431838989257812  |    0.0    |
|        67       |  25  |       553       |   75  | 50 |     False      |       1117       | 0.0009291172027587891  |    0.0    |
|        67       |  50  |       1106      |  12.5 | 8  |     False      |       6639       |  0.005348920822143555  |    0.0    |
|        67       |  50  |       1106      |   25  | 16 |     False      |       6639       |  0.005333900451660156  |    0.0    |
|        67       |  50  |       1106      |   50  | 33 |     False      |       6639       |  0.005320310592651367  |    0.0    |
|        67       |  50  |       1106      |   75  | 50 |     False      |       6639       |  0.005362033843994141  |    0.0    |
|        67       |  75  |       1658      |  12.5 | 8  |      True      |      21324       |  0.01670217514038086   |    0.0    |
|        67       |  75  |       1658      |   25  | 16 |     False      |      21324       |  0.016705751419067383  |    0.0    |
|        67       |  75  |       1658      |   50  | 33 |     False      |      21324       |  0.016689300537109375  |    0.0    |
|        67       |  75  |       1658      |   75  | 50 |     False      |      21324       |  0.01680588722229004   |    0.0    |
|        68       | 12.5 |       285       |  12.5 | 8  |     False      |       432        | 0.0004570484161376953  |    0.0    |
|        68       | 12.5 |       285       |   25  | 17 |     False      |       432        |    0.0003662109375     |    0.0    |
|        68       | 12.5 |       285       |   50  | 34 |     False      |       432        | 0.0003578662872314453  |    0.0    |
|        68       | 12.5 |       285       |   75  | 51 |     False      |       432        | 0.0003600120544433594  |    0.0    |
|        68       |  25  |       570       |  12.5 | 8  |     False      |       1170       | 0.0011060237884521484  |    0.0    |
|        68       |  25  |       570       |   25  | 17 |     False      |       1170       |   0.001007080078125    |    0.0    |
|        68       |  25  |       570       |   50  | 34 |     False      |       1170       |  0.00096893310546875   |    0.0    |
|        68       |  25  |       570       |   75  | 51 |     False      |       1170       | 0.0009670257568359375  |    0.0    |
|        68       |  50  |       1139      |  12.5 | 8  |     False      |       6091       |  0.004981040954589844  |    0.0    |
|        68       |  50  |       1139      |   25  | 17 |     False      |       6091       |  0.004951953887939453  |    0.0    |
|        68       |  50  |       1139      |   50  | 34 |     False      |       6091       | 0.0049669742584228516  |    0.0    |
|        68       |  50  |       1139      |   75  | 51 |     False      |       6091       |  0.00498199462890625   |    0.0    |
|        68       |  75  |       1708      |  12.5 | 8  |      True      |      28187       |  0.022205114364624023  |    0.0    |
|        68       |  75  |       1708      |   25  | 17 |     False      |      28187       |  0.022402048110961914  |    0.0    |
|        68       |  75  |       1708      |   50  | 34 |     False      |      28187       |  0.022536039352416992  |    0.0    |
|        68       |  75  |       1708      |   75  | 51 |     False      |      28187       |  0.022485017776489258  |    0.0    |
|        69       | 12.5 |       293       |  12.5 | 8  |     False      |       438        | 0.0004749298095703125  |    0.0    |
|        69       | 12.5 |       293       |   25  | 17 |     False      |       438        | 0.0003790855407714844  |    0.0    |
|        69       | 12.5 |       293       |   50  | 34 |     False      |       438        |  0.000370025634765625  |    0.0    |
|        69       | 12.5 |       293       |   75  | 51 |     False      |       438        | 0.00036406517028808594 |    0.0    |
|        69       |  25  |       586       |  12.5 | 8  |     False      |       1214       |  0.001138925552368164  |    0.0    |
|        69       |  25  |       586       |   25  | 17 |     False      |       1214       | 0.0010471343994140625  |    0.0    |
|        69       |  25  |       586       |   50  | 34 |     False      |       1214       |    0.00103759765625    |    0.0    |
|        69       |  25  |       586       |   75  | 51 |     False      |       1214       |  0.001043081283569336  |    0.0    |
|        69       |  50  |       1173      |  12.5 | 8  |      True      |       7541       |  0.006045818328857422  |    0.0    |
|        69       |  50  |       1173      |   25  | 17 |     False      |       7541       |  0.006167173385620117  |    0.0    |
|        69       |  50  |       1173      |   50  | 34 |     False      |       7541       |  0.006126880645751953  |    0.0    |
|        69       |  50  |       1173      |   75  | 51 |     False      |       7541       |  0.00610804557800293   |    0.0    |
|        69       |  75  |       1760      |  12.5 | 8  |      True      |      30061       |  0.03180503845214844   |    0.0    |
|        69       |  75  |       1760      |   25  | 17 |     False      |      30061       |  0.023707866668701172  |    0.0    |
|        69       |  75  |       1760      |   50  | 34 |     False      |      30061       |  0.02391195297241211   |    0.0    |
|        69       |  75  |       1760      |   75  | 51 |     False      |      30061       |  0.02368617057800293   |    0.0    |
|        70       | 12.5 |       302       |  12.5 | 8  |     False      |       495        | 0.0005171298980712891  |    0.0    |
|        70       | 12.5 |       302       |   25  | 17 |     False      |       495        | 0.0004038810729980469  |    0.0    |
|        70       | 12.5 |       302       |   50  | 35 |     False      |       495        | 0.0004138946533203125  |    0.0    |
|        70       | 12.5 |       302       |   75  | 52 |     False      |       495        | 0.0003941059112548828  |    0.0    |
|        70       |  25  |       604       |  12.5 | 8  |     False      |       1382       | 0.0012731552124023438  |    0.0    |
|        70       |  25  |       604       |   25  | 17 |     False      |       1382       |  0.001207113265991211  |    0.0    |
|        70       |  25  |       604       |   50  | 35 |     False      |       1382       | 0.0011658668518066406  |    0.0    |
|        70       |  25  |       604       |   75  | 52 |     False      |       1382       | 0.0012049674987792969  |    0.0    |
|        70       |  50  |       1208      |  12.5 | 8  |     False      |       6656       |  0.005370140075683594  |    0.0    |
|        70       |  50  |       1208      |   25  | 17 |     False      |       6656       | 0.0053882598876953125  |    0.0    |
|        70       |  50  |       1208      |   50  | 35 |     False      |       6656       |  0.00539088249206543   |    0.0    |
|        70       |  50  |       1208      |   75  | 52 |     False      |       6656       |  0.005374908447265625  |    0.0    |
|        70       |  75  |       1811      |  12.5 | 8  |      True      |      30750       |  0.023866891860961914  |    0.0    |
|        70       |  75  |       1811      |   25  | 17 |     False      |      30750       |  0.024096965789794922  |    0.0    |
|        70       |  75  |       1811      |   50  | 35 |     False      |      30750       |  0.02410602569580078   |    0.0    |
|        70       |  75  |       1811      |   75  | 52 |     False      |      30750       |  0.02415299415588379   |    0.0    |
|        71       | 12.5 |       311       |  12.5 | 8  |     False      |       497        | 0.0005457401275634766  |    0.0    |
|        71       | 12.5 |       311       |   25  | 17 |     False      |       497        | 0.00042700767517089844 |    0.0    |
|        71       | 12.5 |       311       |   50  | 35 |     False      |       497        | 0.00041604042053222656 |    0.0    |
|        71       | 12.5 |       311       |   75  | 53 |     False      |       497        | 0.00041103363037109375 |    0.0    |
|        71       |  25  |       621       |  12.5 | 8  |     False      |       1316       | 0.0012409687042236328  |    0.0    |
|        71       |  25  |       621       |   25  | 17 |     False      |       1316       | 0.0011591911315917969  |    0.0    |
|        71       |  25  |       621       |   50  | 35 |     False      |       1316       |  0.001155853271484375  |    0.0    |
|        71       |  25  |       621       |   75  | 53 |     False      |       1316       | 0.0011661052703857422  |    0.0    |
|        71       |  50  |       1242      |  12.5 | 8  |      True      |       6934       | 0.0055811405181884766  |    0.0    |
|        71       |  50  |       1242      |   25  | 17 |     False      |       6934       |  0.005717039108276367  |    0.0    |
|        71       |  50  |       1242      |   50  | 35 |     False      |       6934       |  0.005660057067871094  |    0.0    |
|        71       |  50  |       1242      |   75  | 53 |     False      |       6934       |  0.005660057067871094  |  78.6875  |
|        71       |  75  |       1864      |  12.5 | 8  |      True      |      33589       |  0.026015043258666992  |  0.015625 |
|        71       |  75  |       1864      |   25  | 17 |     False      |      33589       |  0.026511192321777344  |    0.0    |
|        71       |  75  |       1864      |   50  | 35 |     False      |      33589       |  0.026256322860717773  |  8.03125  |
|        71       |  75  |       1864      |   75  | 53 |     False      |      33589       |  0.02647089958190918   | 16.453125 |
|        72       | 12.5 |       320       |  12.5 | 9  |     False      |       508        | 0.0005490779876708984  |    0.0    |
|        72       | 12.5 |       320       |   25  | 18 |     False      |       508        | 0.00043702125549316406 |    0.0    |
|        72       | 12.5 |       320       |   50  | 36 |     False      |       508        | 0.0004227161407470703  |    0.0    |
|        72       | 12.5 |       320       |   75  | 54 |     False      |       508        | 0.00041604042053222656 |    0.0    |
|        72       |  25  |       639       |  12.5 | 9  |     False      |       1375       | 0.0012018680572509766  |    0.0    |
|        72       |  25  |       639       |   25  | 18 |     False      |       1375       | 0.0011980533599853516  |    0.0    |
|        72       |  25  |       639       |   50  | 36 |     False      |       1375       |  0.001165151596069336  |    0.0    |
|        72       |  25  |       639       |   75  | 54 |     False      |       1375       | 0.0011990070343017578  |    0.0    |
|        72       |  50  |       1278      |  12.5 | 9  |     False      |       7226       |  0.005846977233886719  |    0.0    |
|        72       |  50  |       1278      |   25  | 18 |     False      |       7226       |  0.005852937698364258  |    0.0    |
|        72       |  50  |       1278      |   50  | 36 |     False      |       7226       | 0.0058422088623046875  |    0.0    |
|        72       |  50  |       1278      |   75  | 54 |     False      |       7226       |  0.005978822708129883  |    0.0    |
|        72       |  75  |       1917      |  12.5 | 9  |      True      |      33466       |  0.02609086036682129   |    0.0    |
|        72       |  75  |       1917      |   25  | 18 |     False      |      33466       |  0.026588916778564453  |    0.0    |
|        72       |  75  |       1917      |   50  | 36 |     False      |      33466       |  0.026686906814575195  |    0.0    |
|        72       |  75  |       1917      |   75  | 54 |     False      |      33466       |  0.03401494026184082   |    0.0    |
|        73       | 12.5 |       328       |  12.5 | 9  |     False      |       551        | 0.0006020069122314453  |    0.0    |
|        73       | 12.5 |       328       |   25  | 18 |     False      |       551        | 0.00047588348388671875 |    0.0    |
|        73       | 12.5 |       328       |   50  | 36 |     False      |       551        | 0.0004668235778808594  |    0.0    |
|        73       | 12.5 |       328       |   75  | 54 |     False      |       551        | 0.0004570484161376953  |    0.0    |
|        73       |  25  |       657       |  12.5 | 9  |     False      |       1478       | 0.0012850761413574219  |    0.0    |
|        73       |  25  |       657       |   25  | 18 |     False      |       1478       |  0.001291036605834961  |    0.0    |
|        73       |  25  |       657       |   50  | 36 |     False      |       1478       | 0.0012600421905517578  |    0.0    |
|        73       |  25  |       657       |   75  | 54 |     False      |       1478       | 0.0012507438659667969  |    0.0    |
|        73       |  50  |       1314      |  12.5 | 9  |     False      |       7939       |  0.006443023681640625  |    0.0    |
|        73       |  50  |       1314      |   25  | 18 |     False      |       7939       |  0.006505012512207031  |    0.0    |
|        73       |  50  |       1314      |   50  | 36 |     False      |       7939       |  0.006454944610595703  |    0.0    |
|        73       |  50  |       1314      |   75  | 54 |     False      |       7939       |  0.006450176239013672  |    0.0    |
|        73       |  75  |       1971      |  12.5 | 9  |      True      |      36163       |  0.028072834014892578  |    0.0    |
|        73       |  75  |       1971      |   25  | 18 |     False      |      36163       |  0.028583765029907227  |    0.0    |
|        73       |  75  |       1971      |   50  | 36 |     False      |      36163       |  0.028244972229003906  |    0.0    |
|        73       |  75  |       1971      |   75  | 54 |     False      |      36163       |  0.028400182723999023  |    0.0    |
|        74       | 12.5 |       338       |  12.5 | 9  |     False      |       556        | 0.0006279945373535156  |    0.0    |
|        74       | 12.5 |       338       |   25  | 18 |     False      |       556        | 0.0004799365997314453  |    0.0    |
|        74       | 12.5 |       338       |   50  | 37 |     False      |       556        | 0.00047206878662109375 |    0.0    |
|        74       | 12.5 |       338       |   75  | 55 |     False      |       556        | 0.0004658699035644531  |    0.0    |
|        74       |  25  |       675       |  12.5 | 9  |     False      |       1444       | 0.0012590885162353516  |    0.0    |
|        74       |  25  |       675       |   25  | 18 |     False      |       1444       | 0.0012578964233398438  |    0.0    |
|        74       |  25  |       675       |   50  | 37 |     False      |       1444       | 0.0012409687042236328  |    0.0    |
|        74       |  25  |       675       |   75  | 55 |     False      |       1444       | 0.0012269020080566406  |    0.0    |
|        74       |  50  |       1350      |  12.5 | 9  |     False      |       8666       |  0.007015228271484375  |    0.0    |
